STEP,STEPNAME,X,Y,Z
0,start,-221.4528045654297,60.87205505371094,-123.71224212646484
1,*,-213.4154510498047,59.92884826660156,-161.384521484375
2,*,-218.1451873779297,60.1573600769043,-187.94705200195312
3,*,-202.91432189941406,60.20098876953125,-232.7751007080078
4,*,-169.78173828125,58.5836181640625,-287.19830322265625
5,*,-143.32005310058594,63.14573287963867,-316.4715270996094
6,*,-114.56501007080078,63.62641143798828,-330.5372619628906
7,*,-57.17422103881836,62.704139709472656,-336.2040100097656
8,*,-14.894755363464355,65.3057632446289,-324.95513916015625
9,*,61.82725524902344,79.90811157226562,-323.1480407714844
10,*,131.22586059570312,70.01519775390625,-320.1885070800781
11,*,160.85496520996094,70.41387939453125,-309.88092041015625
12,*,167.5135498046875,77.70874786376953,-288.711669921875
13,*,166.45401000976562,79.60438537597656,-267.41900634765625
14,*,186.7630615234375,79.62836456298828,-253.0550079345703
15,*,240.34228515625,78.13418579101562,-260.0918273925781
16,*,275.2395324707031,70.58702850341797,-254.7666778564453
17,*,289.6878967285156,68.06649017333984,-242.64785766601562
18,*,322.0960693359375,59.66583251953125,-242.31443786621094
19,*,350.2563781738281,59.65751647949219,-222.4278106689453
20,*,387.0527648925781,59.42631149291992,-184.25692749023438
21,*,415.06610107421875,55.66437530517578,-135.6240692138672
22,*,424.60870361328125,55.43487548828125,-94.00261688232422
23,*,434.0364685058594,55.377872467041016,-82.02978515625
24,*,424.9552001953125,55.37342071533203,-66.60093688964844
25,*,406.5648193359375,55.79273223876953,-50.72907638549805
26,*,400.3855895996094,56.33571243286133,-30.499366760253906
27,*,372.9473876953125,57.369117736816406,-4.497099876403809
28,*,344.09869384765625,57.57544708251953,10.806675910949707
29,*,343.0027770996094,57.610992431640625,29.55158042907715
30,*,376.596435546875,57.71016311645508,51.197288513183594
31,*,381.4118957519531,58.2560920715332,72.1742935180664
32,*,348.410400390625,59.07167053222656,105.75340270996094
33,*,324.3671569824219,58.995208740234375,125.23110961914062
34,*,286.53997802734375,70.15167999267578,107.08195495605469
35,*,257.49151611328125,79.57476043701172,91.80951690673828
36,*,214.59974670410156,79.60272216796875,111.49036407470703
37,*,173.95516967773438,79.6748046875,147.2996368408203
38,*,134.84034729003906,79.60468292236328,153.05313110351562
39,*,84.02558898925781,79.60282135009766,162.3542022705078
40,*,45.968746185302734,79.60267639160156,173.16868591308594
41,*,35.9016227722168,73.72990417480469,204.4156036376953
42,*,37.03291702270508,61.18964767456055,258.90802001953125
43,*,5.537199020385742,60.234344482421875,294.5439758300781
44,*,-47.92140579223633,57.75448989868164,288.9013366699219
45,*,-77.74547576904297,56.56786346435547,289.0472717285156
46,*,-86.00151824951172,61.2237663269043,257.9493713378906
47,*,-91.14289855957031,69.2413558959961,188.40713500976562
48,*,-72.9811782836914,79.45633697509766,159.0526123046875
49,*,-71.04181671142578,79.59923553466797,151.1455535888672
50,*,-98.8421859741211,79.59989166259766,116.1039047241211
51,*,-134.6462860107422,79.60218048095703,29.968135833740234
52,*,-163.35169982910156,79.6026611328125,-27.510791778564453
53,*,-155.94091796875,79.60070037841797,-99.1925048828125
54,*,-102.86852264404297,79.6158676147461,-193.45159912109375
55,*,-37.416664123535156,79.59984588623047,-250.64503479003906
56,*,61.39725875854492,79.5890884399414,-282.42877197265625
57,*,67.33946228027344,81.85206604003906,-348.46905517578125
58,*,67.37374114990234,98.75088500976562,-454.50848388671875
59,*,71.87200927734375,100.30567932128906,-472.8576354980469
60,*,88.99694061279297,100.29804992675781,-474.6027526855469
61,*,92.16374206542969,105.87152099609375,-446.4206848144531
62,*,50.154762268066406,108.57562255859375,-418.2989501953125
63,*,50.898372650146484,118.64942932128906,-379.9404296875
64,*,84.04139709472656,118.72931671142578,-367.2959899902344
65,*,83.95393371582031,128.63003540039062,-329.1014099121094
66,*,50.89359664916992,129.88638305664062,-312.8309631347656
67,*,49.3714599609375,138.7867431640625,-286.6785583496094
68,*,66.34548950195312,138.69723510742188,-261.3600158691406
69,*,66.64201354980469,138.9440155029297,-197.0082244873047
70,*,67.27120208740234,141.04502868652344,-140.63751220703125
71,*,65.52315521240234,141.22158813476562,-86.74172973632812
72,*,66.35567474365234,136.44180297851562,-39.77103042602539
73,end,67.9862289428711,135.066650390625,-13.938761711120605
-1,reset,-198.9491424560547,60.853580474853516,-79.9406967163086
