STEP,STEPNAME,X,Y,Z
0,start,-153.13572692871094,2.3076281547546387,-77.4347152709961
1,*,-163.57579040527344,0.9244344234466553,169.5970916748047
2,*,497.6688537597656,-0.15405692160129547,188.75460815429688
3,*,607.784423828125,1.0246295928955078,-34.34113693237305
4,*,594.784423828125,-0.3246295928955078,-203.34113693237305
5,*,403.7969970703125,-0.18220704793930054,-529.399169921875
6,*,263.2414855957031,0.27951872944831848,-669.9658203125
7,*,97.99069213867188,-0.518017053604126,-930.4939575195312
8,*,-403.6644592285156,-0.40145934224128723,-593.4263000488281
9,*,-472.6644592285156,-0.30145934224128723,-370.4263000488281
10,end,-223.18630981445312,0.7399634122848511,-81.19659423828125
-1,reset,521.0791015625,8.74111557006836,120.58473205566406
