STEP,STEPNAME,X,Y,Z,RADIUS,ANGLE
0,start,52.872459411621094,61.262535095214844,-99.8815689086914,15,-1
1,*,136.0959014892578,69.22525787353516,-192.324951171875,15,-1
2,*,84.89073944091797,69.168701171875,-211.6316680908203,15,-1
3,*,-86.58564758300781,77.86153411865234,-146.9267120361328,15,-1
4,*,-0.9879517555236816,51.11154556274414,-250.19625854492188,15,-1
5,*,-79.43659210205078,48.967079162597656,-287.7630310058594,15,-1
6,*,-130.19046020507812,81.57774353027344,-237.9565887451172,15,-1
7,*,192.07406616210938,96.02519226074219,-62.362342834472656,15,-1
8,*,32.45664978027344,112.39825439453125,47.22004318237305,15,-1
9,*,-86.79178619384766,131.6017303466797,40.12928771972656,15,-1
10,*,188.05038452148438,141.37628173828125,198.44381713867188,15,-1
11,*,119.31307220458984,176.18734741210938,90.3974609375,15,-1
12,*,265.90679931640625,187.80372619628906,88.13410949707031,15,-1
13,*,90.80449676513672,197.86668395996094,-60.51492691040039,15,-1
14,*,-39.96943664550781,230.0968780517578,-32.39754104614258,15,-1
15,*,59.02687454223633,254.7982177734375,-141.96266174316406,15,-1
16,*,64.16487884521484,267.93658447265625,-311.6697998046875,15,-1
17,*,-57.749298095703125,283.2952880859375,-300.9004821777344,15,-1
18,*,-190.42019653320312,298.1535339355469,-114.51378631591797,15,-1
19,*,-222.9287872314453,319.571044921875,-16.721759796142578,15,-1
20,*,-52.36556625366211,439.7416687011719,-294.1081237792969,15,-1
21,*,114.37118530273438,439.66680908203125,-350.8445739746094,15,-1
22,*,237.00267028808594,445.6051025390625,-276.4152526855469,15,-1
23,*,312.4920349121094,439.96234130859375,-89.07511901855469,15,-1
24,*,277.1578063964844,452.86993408203125,0.7507461905479431,15,-1
25,*,216.1859893798828,462.1191711425781,-53.34831237792969,15,-1
26,*,205.27767944335938,468.7729797363281,-110.09344482421875,15,-1
27,*,-140.36048889160156,511.1700744628906,-158.2730255126953,15,-1
28,*,-250.26620483398438,524.5934448242188,-66.94967651367188,15,-1
29,*,-136.52154541015625,512.4473266601562,23.2730770111084,15,-1
30,*,66.10809326171875,518.1195068359375,146.16204833984375,15,-1
31,*,190.4309844970703,542.993896484375,166.3077850341797,15,-1
32,*,114.8254623413086,532.2645263671875,277.9288330078125,15,-1
33,*,299.8406982421875,442.58685302734375,131.8294219970703,15,-1
34,*,266.396728515625,470.42279052734375,91.45250701904297,15,-1
35,*,106.52754211425781,485.9914245605469,163.74920654296875,15,-1
36,*,27.707094192504883,485.91632080078125,-10.807537078857422,15,-1
37,*,-139.11370849609375,465.2680358886719,-70.15058135986328,15,-1
38,*,-181.623291015625,466.6459655761719,-259.89794921875,15,-1
39,*,201.89501953125,343.74127197265625,-286.10821533203125,15,-1
40,*,367.92462158203125,355.1891784667969,56.95212936401367,15,-1
41,*,317.2829284667969,429.1395263671875,198.10865783691406,15,-1
42,*,54.54900360107422,460.8835754394531,304.6192626953125,15,-1
43,*,-38.33843994140625,485.859619140625,170.51998901367188,15,-1
44,*,-337.2352600097656,406.72662353515625,-102.4630355834961,15,-1
45,*,-171.42733764648438,408.2000732421875,-297.7250671386719,15,-1
46,*,7.27946662902832,407.9557800292969,-131.1113739013672,15,-1
47,*,-3.782794952392578,400.9224548339844,226.46099853515625,15,-1
48,*,-8.294501304626465,378.2228088378906,236.42474365234375,15,-1
49,*,109.72374725341797,95.41639709472656,-258.4551086425781,15,-1
50,*,-0.2836576998233795,62.652992248535156,-252.58322143554688,15,-1
51,end,0.2681327164173126,59.2501220703125,-133.740966796875,15,-1
-1,reset,3.3211047649383545,61.3292236328125,-35.721092224121094,5,-1
