STEP,STEPNAME,X,Y,Z
0,start,-45.20637512207031,515.9556884765625,-156.3169708251953
1,*,-221.8019256591797,501.6992492675781,-178.58485412597656
2,*,104.09652709960938,454.7547302246094,262.8500671386719
3,*,266.330078125,436.3758239746094,32.970542907714844
4,*,269.46630859375,398.4800109863281,-196.07418823242188
5,*,46.40943908691406,309.6470642089844,-205.72796630859375
6,*,-8.184175491333008,272.106201171875,-101.79682922363281
7,*,-290.36883544921875,271.1220397949219,-190.78407287597656
8,*,227.6285858154297,277.8314208984375,-211.3522186279297
9,*,160.6793212890625,241.88160705566406,207.44117736816406
10,*,-226.19744873046875,197.6673583984375,-101.5540542602539
11,*,73.60128021240234,119.62789154052734,237.15675354003906
12,*,307.7867431640625,55.70602798461914,134.02679443359375
13,end,195.11856079101562,2.98876690864563,90.4046401977539
-1,reset,114.48285675048828,9.481559753417969,37.474220275878906
