STEP,STEPNAME,X,Y,Z,RADIUS,ANGLE
0,start,260.28955078125,85.43154907226562,-173.57681274414062,20,167.81880164168098
1,*,97.85514068603516,85.18614959716797,24.07162094116211,20,256.19180904464724
2,*,39.119873046875,78.15985107421875,326.00372314453125,20,59.86875222915435
3,*,47.465702056884766,71.82820129394531,207.0961456298828,20,22.623305856798396
4,*,187.90274047851562,71.76962280273438,178.81211853027344,20,17.850716668021022
5,*,-90.06322479248047,91.54792785644531,56.14094161987305,20,0.30544752033299005
6,*,90.72760772705078,96.6815414428711,-60.980316162109375,20,12.474911515100672
7,*,214.66221618652344,90.36459350585938,-303.8348388671875,20,262.4264453032862
8,end,246.4609375,85.45040130615234,-244.59075927734375,20,167.6813641786829
-1,reset,114.48285675048828,9.071100234985352,37.474220275878906,5,-1
-1,reset,270.9728698730469,93.6808090209961,-267.2681884765625,5,-1
