STEP,STEPNAME,X,Y,Z,RADIUS,ANGLE
0,start,-407.22406005859375,44.547218322753906,-230.89378356933594,15,-1
1,*,-407.1171875,25.059932708740234,-47.684532165527344,15,-1
2,*,-277.5028076171875,9.036479949951172,94.18025207519531,15,-1
3,*,-134.16238403320312,19.353506088256836,293.2987060546875,15,-1
4,*,-26.864072799682617,32.544498443603516,334.8558654785156,15,-1
5,*,134.03713989257812,7.6259660720825195,470.6062927246094,15,-1
6,*,239.9781036376953,7.252926826477051,446.2064208984375,15,-1
7,*,380.7490234375,33.64813232421875,621.7269897460938,15,-1
8,*,483.8075256347656,36.970829010009766,643.6890258789062,15,-1
9,*,737.594970703125,-0.7195505499839783,593.4745483398438,15,-1
10,*,646.739501953125,6.201791286468506,450.5246276855469,15,-1
11,*,585.7755737304688,34.02825164794922,327.27764892578125,15,-1
12,*,425.008056640625,19.739091873168945,356.7243347167969,15,-1
13,*,225.29930114746094,7.54412841796875,446.4971008300781,15,-1
14,*,92.02531433105469,8.987241744995117,446.8905944824219,15,-1
15,*,-38.30885696411133,30.29265022277832,327.19781494140625,15,-1
16,*,-105.95220947265625,25.627826690673828,345.3099670410156,15,-1
17,*,-256.0522766113281,41.65414810180664,430.5845947265625,15,-1
18,*,-386.21795654296875,85.15376281738281,529.0532836914062,15,-1
19,*,-557.6848754882812,35.2229118347168,565.242919921875,15,-1
20,*,-643.94580078125,19.315332412719727,515.2212524414062,15,-1
21,*,-604.0775146484375,36.53842544555664,319.07611083984375,15,-1
22,*,-616.2074584960938,70.74197387695312,155.45489501953125,15,-1
23,*,-583.5396728515625,64.75960540771484,39.88341522216797,15,-1
24,*,-407.9184875488281,24.686607360839844,-55.91453552246094,15,-1
25,*,-409.7518005371094,45.53306198120117,-237.11793518066406,15,-1
26,*,-522.8295288085938,48.3018684387207,-350.65167236328125,15,-1
27,*,-547.3506469726562,35.45256042480469,-480.53460693359375,15,-1
28,end,-462.771240234375,43.63926696777344,-416.76800537109375,15,-1
-1,reset,-657.4228515625,44.281890869140625,-462.51165771484375,5,-1
