STEP,STEPNAME,X,Y,Z,RADIUS,ANGLE
0,start,343.4873352050781,75.451171875,230.09164428710938,15,-1
1,*,202.42044067382812,70.77281951904297,405.3282470703125,15,-1
2,*,180.6485595703125,80.54268646240234,555.5573120117188,15,-1
3,*,69.25252532958984,83.68926239013672,600.5728149414062,15,-1
4,*,-60.367469787597656,47.33371353149414,452.4833984375,15,-1
5,*,205.73495483398438,64.28819274902344,456.1993103027344,15,-1
6,*,294.51416015625,73.6083755493164,498.1771240234375,15,-1
7,*,412.10040283203125,36.34666442871094,502.4151916503906,15,-1
8,*,547.8388061523438,0.34930601716041565,435.5717468261719,15,-1
9,*,580.0987548828125,2.5895438194274902,306.8489074707031,15,-1
10,*,435.30078125,1.9900699853897095,152.93594360351562,15,-1
11,*,567.8203125,72.56476593017578,156.56683349609375,15,-1
12,*,450.5026550292969,71.62982177734375,114.3730697631836,15,-1
13,end,377.013671875,74.4599380493164,147.3101043701172,15,-1
-1,reset,68.415283203125,114.05924987792969,251.5328369140625,5,-1
