STEP,STEPNAME,X,Y,Z,RADIUS,ANGLE
0,start,-222.0161590576172,433.41778564453125,-341.3914794921875,45,-1
1,*,-296.0599365234375,166.42160034179688,-288.5030822753906,25,-1
2,*,-125.18452453613281,99.45498657226562,-628.7845458984375,25,-1
3,*,15.242754936218262,78.39913940429688,-396.2368469238281,25,-1
4,*,-119.32096099853516,78.25239562988281,-227.41831970214844,25,-1
5,*,-240.09361267089844,78.00861358642578,-590.3580932617188,25,-1
6,*,-195.0428466796875,92.63249206542969,-595.5610961914062,25,-1
7,*,-290.07562255859375,92.55857849121094,-500.7690734863281,25,-1
8,*,-287.05792236328125,78.52057647705078,-554.5631713867188,25,-1
9,*,-173.3000030517578,77.45219421386719,-429.9667053222656,25,-1
10,*,-246.03176879882812,77.30187225341797,-352.3631591796875,25,-1
11,*,-43.05858612060547,61.32564163208008,-624.0079345703125,25,-1
12,*,96.20249938964844,41.7407112121582,-476.93536376953125,25,-1
13,*,-271.598876953125,35.24078369140625,-582.1629028320312,25,-1
14,*,-403.7286376953125,21.6756649017334,-244.66366577148438,25,-1
15,*,-357.3872985839844,2.4983274936676025,-252.68682861328125,25,-1
16,*,-146.57440185546875,2.1971981525421143,-5.1583638191223145,25,-1
17,*,-9.0891695022583,-0.6891804933547974,19.061784744262695,25,-1
18,*,-27.935728073120117,14.879034042358398,-237.4172821044922,25,-1
19,*,71.43318176269531,27.291654586791992,1.350816011428833,25,-1
20,*,202.85592651367188,1.5929231643676758,-367.3155212402344,15,-1
21,end,293.0551452636719,1.7304134368896484,-372.6512145996094,15,-1
-1,reset,-119.6797103881836,26.54806137084961,-442.6187744140625,5,-1
-1,reset,-293.11053466796875,433.6432189941406,-237.26577758789062,5,-1
