STEP,STEPNAME,X,Y,Z,RADIUS,ANGLE
0,start,-39.32709503173828,452.0131530761719,111.79362487792969,15,-1
1,*,-17.049789428710938,448.17327880859375,20.001827239990234,15,-1
2,*,-25.970632553100586,430.73541259765625,53.75988006591797,15,-1
3,*,-249.7715606689453,435.76190185546875,-178.75006103515625,15,-1
4,*,-19.413814544677734,422.7154846191406,-299.5766296386719,15,-1
5,*,-92.68278503417969,404.799560546875,-253.56565856933594,15,-1
6,*,31.45168113708496,391.7995910644531,-185.26629638671875,15,-1
7,*,0.1800122857093811,343.3211975097656,116.32814025878906,15,-1
8,*,28.52094268798828,336.6473388671875,-9.775883674621582,15,-1
9,*,30.355356216430664,317.65057373046875,58.6768913269043,15,-1
10,*,373.06072998046875,311.4454345703125,149.9985809326172,15,-1
11,*,185.58692932128906,261.3782653808594,-56.32065963745117,15,-1
12,*,227.50633239746094,261.2590026855469,-105.01234436035156,15,-1
13,*,292.4375,254.68922424316406,-292.2991638183594,15,-1
14,*,-43.941402435302734,248.66583251953125,-312.92718505859375,15,-1
15,*,-17.659469604492188,241.7958221435547,30.312477111816406,15,-1
16,*,-44.23176956176758,228.92996215820312,-92.02029418945312,15,-1
17,*,53.241695404052734,216.02684020996094,-81.57276153564453,15,-1
18,*,-123.30754089355469,203.53741455078125,-34.01945495605469,15,-1
19,*,85.37167358398438,197.303955078125,-16.835594177246094,15,-1
20,*,-36.40984344482422,197.13006591796875,-127.40684509277344,15,-1
21,*,25.448015213012695,187.8406524658203,-81.86144256591797,15,-1
22,*,64.67781066894531,169.8307342529297,-91.67521667480469,15,-1
23,*,-53.885520935058594,164.0884246826172,-52.409812927246094,15,-1
24,*,77.29792785644531,159.75022888183594,-205.6329803466797,15,-1
25,*,62.18184280395508,132.9303436279297,-223.30157470703125,15,-1
26,*,-3.867783308029175,113.06122589111328,36.65725326538086,15,-1
27,*,31.55901527404785,112.82440185546875,-73.58932495117188,15,-1
28,*,74.34876251220703,99.43980407714844,61.07758712768555,15,-1
29,*,101.33804321289062,87.04163360595703,-125.31693267822266,15,-1
30,*,192.63232421875,74.17827606201172,-132.25587463378906,15,-1
31,*,169.77090454101562,67.67657470703125,-232.43431091308594,15,-1
32,*,1.5443129539489746,51.42729568481445,-249.79718017578125,15,-1
33,*,-29.97477912902832,64.22703552246094,-20.57792091369629,15,-1
34,*,-299.9166259765625,63.7933464050293,111.17210388183594,15,-1
35,*,-210.4050750732422,50.86859130859375,6.87160062789917,15,-1
36,*,-101.01893615722656,39.40781021118164,209.6895751953125,15,-1
37,*,119.15072631835938,62.65940856933594,250.08079528808594,15,-1
38,*,-74.77470397949219,64.21572875976562,278.38507080078125,15,-1
39,*,-33.15052032470703,63.995460510253906,155.03228759765625,15,-1
40,*,-19.4910945892334,50.12038040161133,243.72833251953125,15,-1
41,*,-176.91058349609375,49.838104248046875,266.97119140625,15,-1
42,*,-222.85142517089844,40.70937728881836,334.06109619140625,15,-1
43,*,-199.13137817382812,1.6457737684249878,321.9800720214844,15,-1
44,*,-369.7340087890625,1.3254950046539307,176.42984008789062,15,-1
45,*,-288.4385070800781,5.85404634475708,198.84719848632812,15,-1
46,*,-188.25997924804688,5.364500522613525,-228.04917907714844,15,-1
47,*,-19.141944885253906,5.063469886779785,-153.2995147705078,15,-1
48,*,-105.29991912841797,4.837349891662598,51.399417877197266,15,-1
49,*,-140.80503845214844,4.526932907104492,252.27406311035156,15,-1
50,end,49.12687301635742,4.402076244354248,357.0109558105469,15,-1
-1,reset,74.42876434326172,457.702880859375,69.99723052978516,5,-1
