STEP,STEPNAME,X,Y,Z
0,start,-291.50177001953125,33.43931198120117,-365.4147033691406
1,*,22.172447204589844,36.463619232177734,-306.20770263671875
2,*,216.31475830078125,30.973173141479492,-336.59539794921875
3,*,378.82159423828125,12.987125396728516,-184.07696533203125
4,*,428.25018310546875,0.8933775424957275,14.895291328430176
5,*,433.9792175292969,6.8723907470703125,284.9019775390625
6,*,307.42926025390625,23.06127166748047,278.4302978515625
7,*,255.7796173095703,22.937456130981445,196.2340087890625
8,*,75.72550964355469,28.31073570251465,259.300537109375
9,*,-137.1382293701172,20.434810638427734,251.7682342529297
10,*,-426.54852294921875,3.5873279571533203,263.56951904296875
11,*,-505.60748291015625,-0.7064051628112793,21.56854820251465
12,*,-584.4908447265625,33.917808532714844,-89.221435546875
13,*,-422.3626708984375,9.026193618774414,111.91932678222656
14,*,-373.8471374511719,3.470728874206543,263.1591491699219
15,*,-47.79479217529297,21.424884796142578,267.87060546875
16,*,194.29788208007812,36.526126861572266,215.05055236816406
17,*,337.1695861816406,21.519868850708008,293.462646484375
18,*,450.2850036621094,0.04633375257253647,254.8535919189453
19,*,423.9905700683594,-0.5120408535003662,-17.82129669189453
20,*,418.01312255859375,8.600109100341797,-162.09478759765625
21,*,194.4971160888672,30.973176956176758,-322.2392578125
22,*,-23.896034240722656,37.33087921142578,-320.6465148925781
23,end,-216.6181182861328,31.319185256958008,-353.88165283203125
-1,reset,-92.85139465332031,9.955810546875,-223.57749938964844
