STEP,STEPNAME,X,Y,Z
0,start,164.40884399414062,11.436594009399414,-119.54751586914062
1,*,244.04696655273438,32.38958740234375,-233.8712921142578
2,*,241.17147827148438,59.27178955078125,-302.8828125
3,*,126.70991516113281,46.59769821166992,-423.1141662597656
4,*,3.763288736343384,62.96494674682617,-421.2530517578125
5,*,-60.09884262084961,67.080078125,-358.8787536621094
6,*,-14.92410659790039,56.99648666381836,-212.24459838867188
7,*,14.960681915283203,59.74909973144531,-286.0865783691406
8,*,-106.10549926757812,15.373141288757324,-429.371337890625
9,*,-68.1506118774414,7.742080211639404,-523.9627075195312
10,*,89.70743560791016,2.8447206020355225,-605.5836181640625
11,*,245.8296661376953,3.862854242324829,-572.7655029296875
12,*,372.70355224609375,9.335136413574219,-509.56719970703125
13,*,367.0718078613281,34.73117446899414,-377.8245544433594
14,*,342.0904235839844,41.44921112060547,-258.7257995605469
15,*,442.5415344238281,12.261510848999023,-110.21143341064453
16,*,341.5835876464844,2.2520415782928467,-95.9219741821289
17,end,217.15728759765625,8.513725280761719,-96.43672943115234
-1,reset,152.18002319335938,8.798792839050293,-92.12249755859375
